budget,comparison_report,data_signature_match,left_eval_count,left_policy,pack_name,pair_label,parity_row_key,parity_status,reason,right_eval_count,right_policy,seed,source_summary_relpath,workspace_relpath
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed42/prism_vs_topograph.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,prism vs topograph,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed42/four_way_summary.json|prism vs topograph|912|42,fair,,912,prototype_equal_budget,42,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed42/four_way_summary.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed42/prism_vs_topograph.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,prism vs topograph,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed42/four_way_summary.json|prism vs topograph|912|42,incomparable,budget mismatch exceeds 25%,532,prototype_equal_budget,42,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed42/four_way_summary.json,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed42/stratograph_vs_contenders.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,stratograph vs contenders,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed42/four_way_summary.json|stratograph vs contenders|912|42,fair,,912,prototype_equal_budget,42,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed42/four_way_summary.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed42/stratograph_vs_contenders.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,stratograph vs contenders,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed42/four_way_summary.json|stratograph vs contenders|912|42,fair,,912,prototype_equal_budget,42,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed42/four_way_summary.json,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed42/topograph_vs_contenders.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,topograph vs contenders,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed42/four_way_summary.json|topograph vs contenders|912|42,fair,,912,prototype_equal_budget,42,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed42/four_way_summary.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed42/topograph_vs_contenders.md,true,532,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,topograph vs contenders,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed42/four_way_summary.json|topograph vs contenders|912|42,incomparable,budget mismatch exceeds 25%,912,prototype_equal_budget,42,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed42/four_way_summary.json,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed42/topograph_vs_stratograph.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,topograph vs stratograph,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed42/four_way_summary.json|topograph vs stratograph|912|42,fair,,912,prototype_equal_budget,42,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed42/four_way_summary.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed42/topograph_vs_stratograph.md,true,532,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,topograph vs stratograph,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed42/four_way_summary.json|topograph vs stratograph|912|42,incomparable,budget mismatch exceeds 25%,912,prototype_equal_budget,42,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed42/four_way_summary.json,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed43/prism_vs_contenders.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,prism vs contenders,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json|prism vs contenders|912|43,fair,,912,prototype_equal_budget,43,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed43/prism_vs_contenders.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,prism vs contenders,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json|prism vs contenders|912|43,fair,,912,prototype_equal_budget,43,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed43/prism_vs_stratograph.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,prism vs stratograph,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json|prism vs stratograph|912|43,fair,,912,prototype_equal_budget,43,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed43/prism_vs_stratograph.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,prism vs stratograph,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json|prism vs stratograph|912|43,fair,,912,prototype_equal_budget,43,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed43/prism_vs_topograph.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,prism vs topograph,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json|prism vs topograph|912|43,fair,,912,prototype_equal_budget,43,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed43/prism_vs_topograph.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,prism vs topograph,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json|prism vs topograph|912|43,incomparable,budget mismatch exceeds 25%,532,prototype_equal_budget,43,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed43/stratograph_vs_contenders.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,stratograph vs contenders,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json|stratograph vs contenders|912|43,fair,,912,prototype_equal_budget,43,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed43/stratograph_vs_contenders.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,stratograph vs contenders,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json|stratograph vs contenders|912|43,fair,,912,prototype_equal_budget,43,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed43/topograph_vs_contenders.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,topograph vs contenders,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json|topograph vs contenders|912|43,fair,,912,prototype_equal_budget,43,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed43/topograph_vs_contenders.md,true,532,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,topograph vs contenders,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json|topograph vs contenders|912|43,incomparable,budget mismatch exceeds 25%,912,prototype_equal_budget,43,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed43/topograph_vs_stratograph.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,topograph vs stratograph,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json|topograph vs stratograph|912|43,fair,,912,prototype_equal_budget,43,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed43/topograph_vs_stratograph.md,true,532,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,topograph vs stratograph,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json|topograph vs stratograph|912|43,incomparable,budget mismatch exceeds 25%,912,prototype_equal_budget,43,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed43/four_way_summary.json,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed44/prism_vs_contenders.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,prism vs contenders,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json|prism vs contenders|912|44,fair,,912,prototype_equal_budget,44,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed44/prism_vs_contenders.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,prism vs contenders,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json|prism vs contenders|912|44,fair,,912,prototype_equal_budget,44,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed44/prism_vs_stratograph.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,prism vs stratograph,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json|prism vs stratograph|912|44,fair,,912,prototype_equal_budget,44,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed44/prism_vs_stratograph.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,prism vs stratograph,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json|prism vs stratograph|912|44,fair,,912,prototype_equal_budget,44,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed44/prism_vs_topograph.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,prism vs topograph,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json|prism vs topograph|912|44,fair,,912,prototype_equal_budget,44,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed44/prism_vs_topograph.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,prism vs topograph,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json|prism vs topograph|912|44,incomparable,budget mismatch exceeds 25%,684,prototype_equal_budget,44,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed44/stratograph_vs_contenders.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,stratograph vs contenders,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json|stratograph vs contenders|912|44,fair,,912,prototype_equal_budget,44,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed44/stratograph_vs_contenders.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,stratograph vs contenders,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json|stratograph vs contenders|912|44,fair,,912,prototype_equal_budget,44,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed44/topograph_vs_contenders.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,topograph vs contenders,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json|topograph vs contenders|912|44,fair,,912,prototype_equal_budget,44,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed44/topograph_vs_contenders.md,true,684,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,topograph vs contenders,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json|topograph vs contenders|912|44,asymmetric,evaluation_count mismatch exceeds pack tolerance,912,prototype_equal_budget,44,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed44/topograph_vs_stratograph.md,true,912,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,topograph vs stratograph,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json|topograph vs stratograph|912|44,fair,,912,prototype_equal_budget,44,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json,EvoNN-Compare/manual_compare_runs/20260418_budget369_seed4234_fair_matrix_rerun
912,/Users/timokruth/Projekte/Evo Neural Nets/EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed44/topograph_vs_stratograph.md,true,684,prototype_equal_budget,working_33_plus_5_lm_compare_eval912,topograph vs stratograph,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json|topograph vs stratograph|912|44,asymmetric,evaluation_count mismatch exceeds pack tolerance,912,prototype_equal_budget,44,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2/reports/working_33_plus_5_lm_compare_eval912_seed44/four_way_summary.json,EvoNN-Compare/manual_compare_runs/fair_matrix_304_608_912_seed42_44_rerun2
